15353,K301738,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-09-21,0000-00-00,PT INKA,2,null,null
15346,K301731,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,0000-00-00,2020-09-21,0000-00-00,PT INKA,2,null,null
15343,K301728,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-09-21,0000-00-00,PT INKA,2,null,null
15342,K301727,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-09-21,0000-00-00,PT INKA,2,null,null
15339,K301724,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-09-21,0000-00-00,PT INKA,2,null,null
15336,K301721,null,null,11,8,0,2017,7,16,Aktiv,INDONESIA,2017-06-20,2020-09-21,0000-00-00,PT INKA,2,null,null
15723,P01812,null,null,11,10,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15722,P01811,null,null,11,10,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15721,M101812,null,null,11,11,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15720,M101811,null,null,11,11,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15716,K101879,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15715,K101878,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15714,K101877,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15713,K101876,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15712,K101875,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15711,K101874,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15710,K101873,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15709,K101872,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15708,K101871,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15707,K101870,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15706,K101869,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15705,K101868,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15704,K101867,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15703,K101866,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15702,K101865,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-10-24,0000-00-00,PT INKA,2,null,null
15265,K101664,null,null,11,8,0,2016,7,16,Aktiv,null,0000-00-00,2020-11-01,0000-00-00,PT INKA,2,null,null
15263,K101662,null,null,11,8,0,2016,7,16,Aktiv,null,0000-00-00,2020-11-01,0000-00-00,PT INKA,2,null,null
15992,K301868,null,null,11,8,0,2018,7,16,Aktiv,INDONESIA,0000-00-00,2020-11-01,0000-00-00,PT INKA,2,null,null
